Producto,Canal,Ubicacion,Fecha,Cantidad
2309,default,18,25/01/2025,2
2309,default,18,27/01/2025,13
2309,default,18,28/01/2025,2
2309,default,18,29/01/2025,6
2309,default,18,31/01/2025,1
2309,default,18,06/02/2025,1
2310,default,18,16/04/2024,2
2310,default,18,18/04/2024,1
2310,default,18,19/04/2024,2
2310,default,18,25/04/2024,1
2310,default,18,26/04/2024,1
2310,default,18,04/05/2024,1
2310,default,18,10/05/2024,2
2310,default,18,18/05/2024,1
2310,default,18,24/05/2024,1
2310,default,18,28/05/2024,1
2310,default,18,30/05/2024,1
2310,default,18,31/05/2024,1
2310,default,18,03/06/2024,2
2310,default,18,11/06/2024,1
2310,default,18,15/06/2024,1
2310,default,18,04/07/2024,1
2310,default,18,05/07/2024,1
2310,default,18,19/07/2024,5
2310,default,18,26/07/2024,1
2310,default,18,23/08/2024,1
2310,default,18,20/09/2024,3
2310,default,18,30/09/2024,2
2310,default,18,11/10/2024,4
2310,default,18,15/10/2024,2
2310,default,18,22/10/2024,8
2310,default,18,25/10/2024,2
2310,default,18,28/10/2024,1
2310,default,18,31/10/2024,6
2310,default,18,04/11/2024,1
2310,default,18,05/11/2024,1
2310,default,18,06/11/2024,1
2310,default,18,07/11/2024,2
2310,default,18,09/11/2024,2
2310,default,18,12/11/2024,5
2310,default,18,14/11/2024,4
2310,default,18,25/11/2024,1
2310,default,18,28/11/2024,1
2310,default,18,29/11/2024,2
2310,default,18,02/12/2024,4
2310,default,18,03/12/2024,1
2310,default,18,05/12/2024,1
2310,default,18,06/12/2024,3
2310,default,18,09/12/2024,2
2310,default,18,18/12/2024,1
2310,default,18,19/12/2024,4
2310,default,18,20/12/2024,2
2310,default,18,21/12/2024,2
2310,default,18,26/12/2024,2
2310,default,18,10/01/2025,1
2310,default,18,11/01/2025,2
2310,default,18,13/01/2025,4
2310,default,18,14/01/2025,3
2310,default,18,15/01/2025,1
2310,default,18,16/01/2025,8
2310,default,18,17/01/2025,2
2310,default,18,20/01/2025,1
2310,default,18,22/01/2025,1
2310,default,18,23/01/2025,3
2310,default,18,24/01/2025,1
2310,default,18,25/01/2025,2
2310,default,18,27/01/2025,2
2310,default,18,31/01/2025,5
2310,default,18,01/02/2025,1
2310,default,18,04/02/2025,4
2310,default,18,06/02/2025,1
2310,default,18,10/02/2025,7
2310,default,18,11/02/2025,2
2310,default,18,12/02/2025,7
2310,default,18,14/02/2025,1
2310,default,18,17/02/2025,1
2310,default,18,19/02/2025,4
2310,default,18,20/02/2025,4
2310,default,18,21/02/2025,3
2310,default,18,22/02/2025,3
2310,default,18,24/02/2025,4
2310,default,18,26/02/2025,7
2310,default,18,27/02/2025,1
2310,default,18,28/02/2025,2
2310,default,18,01/03/2025,1
2311,default,18,12/04/2024,1
2311,default,18,29/04/2024,1
2311,default,18,18/07/2024,1
2311,default,18,24/07/2024,1
2311,default,18,29/07/2024,1
2311,default,18,12/08/2024,1
2311,default,18,21/08/2024,1
2311,default,18,23/08/2024,1
2311,default,18,30/08/2024,1
2311,default,18,17/09/2024,1
