Producto,Desc_Producto,Familia_Producto,Categoria,Segmentacion_Producto,Ubicacion,Desc_Ubicacion,Origen_Abasto,OverrideClasificacionABCD,Override_Min_Politica_Inventarios,Override_Max_Politica_Inventarios,Medida_Override,Tipo_Override,MargenUnitario,LeadTime_Abasto_Dias,Frecuencia_Revision_Dias,Fill_Rate,MOQ,Tamano_Lote,Unidades_Pallet,Costo_Unidad,Tolerancia_Vida_Util_Dias,Vida_Util_Dias,Unidad_Medida_UOM,Presentacion,Desc_Empaque_UOM_Base,Unidades_Empaque,Cantidad_Demanda_Indirecta,Nivel_OA
1792,ZAPATO 1017 NEGRO CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,438,0,0,,PAR,PAR,,,
1177,ZAPATO 202 CDA 22,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1178,ZAPATO 202 CDA 22.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1179,ZAPATO 202 CDA 23,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1180,ZAPATO 202 CDA 23.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1181,ZAPATO 202 CDA 24,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1182,ZAPATO 202 CDA 24.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1183,ZAPATO 202 CDA 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1184,ZAPATO 202 CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1185,ZAPATO 202 CDA 26,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1186,ZAPATO 202 CDA 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1187,ZAPATO 202 CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1188,ZAPATO 202 CDA 27.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1729,ZAPATO 206 ORO CDA 22,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1730,ZAPATO 206 ORO CDA 22.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1731,ZAPATO 206 ORO CDA 23,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1732,ZAPATO 206 ORO CDA 23.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1733,ZAPATO 206 ORO CDA 24,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1734,ZAPATO 206 ORO CDA 24.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,ZAPATO CDA,ZAPATO CDA,,,
1735,ZAPATO 206 ORO CDA 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1736,ZAPATO 206 ORO CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1737,ZAPATO 206 ORO CDA 26,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1738,ZAPATO 206 ORO CDA 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1739,ZAPATO 206 ORO CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,403,0,0,,PAR,PAR,,,
1741,ZAPATO 306 NEGRO CDA 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1742,ZAPATO 306 NEGRO CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,par,par,,,
1743,ZAPATO 306 NEGRO CDA 26,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1744,ZAPATO 306 NEGRO CDA 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1745,ZAPATO 306 NEGRO CDA 27,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1746,ZAPATO 306 NEGRO CDA 27.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1747,ZAPATO 306 NEGRO CDA 28,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1748,ZAPATO 306 NEGRO CDA 28.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1749,ZAPATO 306 NEGRO CDA 29,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,par,par,,,
1750,ZAPATO 306 NEGRO CDA 29.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1538,ZAPATO 307 CAFÉ CDA 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1515,ZAPATO 307 CAFÉ CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1455,ZAPATO 307 CAFÉ CDA 26,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1456,ZAPATO 307 CAFÉ CDA 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1457,ZAPATO 307 CAFÉ CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1458,ZAPATO 307 CAFÉ CDA 27.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1459,ZAPATO 307 CAFÉ CDA 28,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1506,ZAPATO 307 CAFÉ CDA 28.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1514,ZAPATO 307 CAFÉ CDA 29,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1527,ZAPATO 307 CAFÉ CDA 29.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1526,ZAPATO 307 CAFÉ CDA 30,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PZ,PZ,,,
1269,ZAPATO 307 NEGRO CDA 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1270,ZAPATO 307 NEGRO CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1271,ZAPATO 307 NEGRO CDA 26,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1272,ZAPATO 307 NEGRO CDA 26.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1273,ZAPATO 307 NEGRO CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1274,ZAPATO 307 NEGRO CDA 27.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1275,ZAPATO 307 NEGRO CDA 28,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1276,ZAPATO 307 NEGRO CDA 28.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1277,ZAPATO 307 NEGRO CDA 29,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1278,ZAPATO 307 NEGRO CDA 29.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1554,ZAPATO 307 NEGRO CDA 30,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1553,ZAPATO 307 NEGRO CDA 31,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1712,ZAPATO 315 NEGRO CDA 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1713,ZAPATO 315 NEGRO CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1714,ZAPATO 315 NEGRO CDA 26,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1715,ZAPATO 315 NEGRO CDA 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1716,ZAPATO 315 NEGRO CDA 27,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1717,ZAPATO 315 NEGRO CDA 27.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1718,ZAPATO 315 NEGRO CDA 28,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1719,ZAPATO 315 NEGRO CDA 28.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1720,ZAPATO 315 NEGRO CDA 29,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,529.5,0,0,,PAR,PAR,,,
1721,ZAPATO 315 NEGRO CDA 29.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1289,ZAPATO 338 CDA 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1290,ZAPATO 338 CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1291,ZAPATO 338 CDA 26,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1292,ZAPATO 338 CDA 26.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1293,ZAPATO 338 CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1294,ZAPATO 338 CDA 27.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1295,ZAPATO 338 CDA 28,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1296,ZAPATO 338 CDA 28.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1297,ZAPATO 338 CDA 29,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1298,ZAPATO 338 CDA 29.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1775,ZAPATO 343 NEGRO CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,525.5,0,0,,PAR,PAR,,,
1776,ZAPATO 343 NEGRO CDA 26,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,525.5,0,0,,PAR,PAR,,,
1777,ZAPATO 343 NEGRO CDA 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,525.5,0,0,,PAR,PAR,,,
1778,ZAPATO 343 NEGRO CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,525.5,0,0,,PAR,PAR,,,
1779,ZAPATO 343 NEGRO CDA 27.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,525.5,0,0,,PAR,PAR,,,
1780,ZAPATO 343 NEGRO CDA 28,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,525.5,0,0,,PAR,PAR,,,
1781,ZAPATO 343 NEGRO CDA 28.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,525.5,0,0,,PAR,PAR,,,
1782,ZAPATO 343 NEGRO CDA 29,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,525.5,0,0,,PAR,PAR,,,
1783,ZAPATO 343 NEGRO CDA 29.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,525.5,0,0,,PAR,PAR,,,
1892,ZAPATO 343 NEGRO CDA 30,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,525.5,0,0,,PAR,PAR,,,
1997,ZAPATO 343 NEGRO CDA 31,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,525,0,0,,PAR,PAR,,,
1632,ZAPATO 355 CAFÉ CDA 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,492.5,0,0,,PAR,PAR,,,
1633,ZAPATO 355 CAFÉ CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,492.5,0,0,,PAR,PAR,,,
1634,ZAPATO 355 CAFÉ CDA 26 ,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,492.5,0,0,,PAR,PAR,,,
1635,ZAPATO 355 CAFÉ CDA 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,492.5,0,0,,PAR,PAR,,,
1636,ZAPATO 355 CAFÉ CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,492.5,0,0,,PAR,PAR,,,
1637,ZAPATO 355 CAFÉ CDA 27.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,492.5,0,0,,PAR,PAR,,,
1638,ZAPATO 355 CAFÉ CDA 28,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,492.5,0,0,,PAR,PAR,,,
1639,ZAPATO 355 CAFÉ CDA 28.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,492.5,0,0,,PAR,PAR,,,
1640,ZAPATO 355 CAFÉ CDA 29,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,492.5,0,0,,PAR,PAR,,,
1299,ZAPATO 355 NEGRO CDA 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1300,ZAPATO 355 NEGRO CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1301,ZAPATO 355 NEGRO CDA 26,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1302,ZAPATO 355 NEGRO CDA 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1303,ZAPATO 355 NEGRO CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1304,ZAPATO 355 NEGRO CDA 27.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1305,ZAPATO 355 NEGRO CDA 28,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1306,ZAPATO 355 NEGRO CDA 28.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1307,ZAPATO 355 NEGRO CDA 29,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,505.5,0,0,,PAR,PAR,,,
1308,ZAPATO 355 NEGRO CDA 29.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1309,ZAPATO 386 CDA 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1319,ZAPATO 388 CDA 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1320,ZAPATO 388 CDA 25.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1321,ZAPATO 388 CDA 26,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,539.5,0,0,,PAR,PAR,,,
1322,ZAPATO 388 CDA 26.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,539.5,0,0,,PAR,PAR,,,
1323,ZAPATO 388 CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,539.5,0,0,,PAR,PAR,,,
1324,ZAPATO 388 CDA 27.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,539.5,0,0,,PAR,PAR,,,
1325,ZAPATO 388 CDA 28,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,539.5,0,0,,PAR,PAR,,,
1326,ZAPATO 388 CDA 28.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,539.5,0,0,,PAR,PAR,,,
1327,ZAPATO 388 CDA 29,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,539.5,0,0,,PAR,PAR,,,
1328,ZAPATO 388 CDA 29.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
1996,ZAPATO 388 CDA 31,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,505.5,0,0,,PAR,PAR,,,
2243,ZAPATO 3952 MAQ CDA PC 23,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,199,0,0,,PAR,PAR,,,
2244,ZAPATO 3952 MAQ CDA PC 23.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,199,0,0,,PAR,PAR,,,
2245,ZAPATO 3952 MAQ CDA PC 24,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,199,0,0,,PAR,PAR,,,
2246,ZAPATO 3952 MAQ CDA PC 24.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,199,0,0,,PAR,PAR,,,
2247,ZAPATO 3952 MAQ CDA PC 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,199,0,0,,PAR,PAR,,,
1207,ZAPATO 403 CDA 25,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,379.5,0,0,,PAR,PAR,,,
1213,ZAPATO 407 CDA 22,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,403,0,0,,PAR,PAR,,,
1214,ZAPATO 407 CDA 22.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,403,0,0,,PAR,PAR,,,
1215,ZAPATO 407 CDA 23,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1216,ZAPATO 407 CDA 23.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1217,ZAPATO 407 CDA 24,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1218,ZAPATO 407 CDA 24.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1219,ZAPATO 407 CDA 25,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1220,ZAPATO 407 CDA 25.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1221,ZAPATO 407 CDA 26,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1222,ZAPATO 407 CDA 26.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,403,0,0,,PAR,PAR,,,
1223,ZAPATO 407 CDA 27,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,403,0,0,,PAR,PAR,,,
1224,ZAPATO 407 CDA 27.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,403,0,0,,PAR,PAR,,,
1225,ZAPATO 431 CDA 22,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,403,0,0,,PAR,PAR,,,
1226,ZAPATO 431 CDA 22.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,403,0,0,,PAR,PAR,,,
1227,ZAPATO 431 CDA 23,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1228,ZAPATO 431 CDA 23.5,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1229,ZAPATO 431 CDA 24,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1230,ZAPATO 431 CDA 24.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1231,ZAPATO 431 CDA 25,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1232,ZAPATO 431 CDA 25.5,Slow Mover,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
1233,ZAPATO 431 CDA 26,ND,ZAPATOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,449.5,0,0,,PAR,PAR,,,
